r, g, b, x, y, z, L1, a1, b1, new_x, new_y, new_z, L2, a2, b2, percentage, d
248 112 56 66.559 41.259 4.218 34.512 40.021 47.661 51.199 31.737 3.245 30.282 36.67 43.67 30 6.712
248 112 64 66.801 41.337 5.482 34.544 40.196 44.117 51.385 31.797 4.217 30.311 36.83 40.423 30 6.549
248 112 72 67.078 41.426 6.93 34.58 40.395 40.684 51.598 31.866 5.331 30.345 37.013 37.277 30 6.402
248 112 80 67.416 41.535 8.697 34.624 40.638 37.103 51.859 31.95 6.69 30.385 37.235 33.996 30 6.261
248 112 88 67.822 41.666 10.815 34.678 40.927 33.413 52.171 32.051 8.319 30.434 37.5 30.615 30 6.131
248 112 96 68.294 41.818 13.28 34.739 41.262 29.696 52.534 32.168 10.216 30.49 37.807 27.209 30 6.015
248 112 104 68.827 41.99 16.06 34.809 41.637 26.036 52.944 32.3 12.354 30.554 38.15 23.856 30 5.917
248 112 112 69.416 42.18 19.139 34.885 42.049 22.461 53.397 32.446 14.722 30.624 38.528 20.581 30 5.839
248 112 120 70.045 42.383 22.423 34.967 42.485 19.064 53.881 32.603 17.248 30.699 38.927 17.468 30 5.781
248 112 128 70.716 42.6 25.926 35.053 42.946 15.802 54.397 32.769 19.943 30.778 39.35 14.478 30 5.741
248 112 136 71.497 42.851 30.0 35.154 43.477 12.374 54.997 32.963 23.077 30.87 39.836 11.338 30 5.716
248 112 144 72.295 43.109 34.17 35.256 44.015 9.189 55.612 33.161 26.284 30.964 40.33 8.42 30 5.71
248 112 152 73.103 43.37 38.387 35.359 44.554 6.235 56.233 33.361 29.528 31.058 40.823 5.713 30 5.717
248 112 160 73.929 43.636 42.702 35.464 45.1 3.441 56.869 33.566 32.847 31.154 41.323 3.153 30 5.737
248 112 168 74.783 43.912 47.16 35.572 45.658 0.756 57.526 33.778 36.277 31.253 41.835 0.693 30 5.768
248 112 176 75.669 44.197 51.786 35.684 46.231 -1.844 58.207 33.998 39.836 31.356 42.36 -1.69 30 5.809
248 112 184 76.602 44.498 56.656 35.801 46.827 -4.408 58.925 34.229 43.581 31.463 42.906 -4.039 30 5.859
248 112 192 77.631 44.83 62.026 35.929 47.477 -7.059 59.716 34.485 47.712 31.581 43.502 -6.468 30 5.922
248 112 200 78.991 45.269 69.126 36.098 48.325 -10.322 60.762 34.822 53.174 31.735 44.278 -9.457 30 6.013
248 112 208 80.47 45.746 76.852 36.28 49.232 -13.607 61.9 35.189 59.117 31.902 45.109 -12.467 30 6.121
248 112 216 82.065 46.26 85.179 36.476 50.192 -16.89 63.127 35.585 65.522 32.081 45.989 -15.475 30 6.243
248 112 224 83.734 46.799 93.894 36.678 51.179 -20.083 64.411 35.999 72.226 32.267 46.894 -18.402 30 6.376
248 112 232 85.266 47.293 101.892 36.863 52.07 -22.828 65.589 36.379 78.379 32.436 47.709 -20.917 30 6.501
248 112 240 86.785 47.783 109.821 37.045 52.938 -25.398 66.758 36.756 84.478 32.603 48.505 -23.271 30 6.626
248 112 248 88.65 48.384 119.56 37.267 53.985 -28.372 68.193 37.219 91.969 32.806 49.464 -25.996 30 6.781
248 120 0 66.736 43.348 0.989 35.35 36.634 64.22 51.335 33.345 0.761 31.05 33.567 58.842 30 7.538
248 120 8 66.753 43.353 1.078 35.353 36.647 63.522 51.348 33.349 0.829 31.052 33.578 58.202 30 7.497
248 120 16 66.781 43.363 1.225 35.356 36.668 62.437 51.37 33.356 0.942 31.056 33.597 57.208 30 7.434
248 120 24 66.844 43.383 1.557 35.364 36.715 60.274 51.419 33.372 1.198 31.063 33.64 55.227 30 7.309
248 120 32 66.936 43.413 2.037 35.376 36.783 57.649 51.489 33.394 1.567 31.074 33.702 52.822 30 7.163
248 120 40 67.045 43.448 2.607 35.39 36.863 55.02 51.573 33.421 2.005 31.087 33.776 50.412 30 7.02
248 120 48 67.191 43.495 3.365 35.408 36.97 52.069 51.685 33.457 2.589 31.103 33.874 47.708 30 6.865
248 120 56 67.381 43.556 4.361 35.433 37.11 48.809 51.832 33.505 3.355 31.126 34.002 44.722 30 6.702
248 120 64 67.624 43.634 5.625 35.463 37.287 45.333 52.018 33.565 4.327 31.154 34.165 41.537 30 6.537
248 120 72 67.901 43.724 7.073 35.498 37.489 41.95 52.231 33.634 5.441 31.186 34.35 38.437 30 6.387
248 120 80 68.239 43.833 8.839 35.541 37.735 38.411 52.492 33.718 6.799 31.225 34.575 35.194 30 6.242
248 120 88 68.645 43.964 10.958 35.593 38.028 34.754 52.804 33.818 8.429 31.272 34.844 31.843 30 6.105
248 120 96 69.117 44.116 13.423 35.652 38.367 31.063 53.167 33.935 10.325 31.327 35.155 28.462 30 5.983
248 120 104 69.649 44.288 16.203 35.719 38.747 27.424 53.576 34.068 12.463 31.388 35.503 25.128 30 5.879
248 120 112 70.239 44.478 19.282 35.793 39.165 23.865 54.03 34.214 14.832 31.456 35.885 21.866 30 5.793
248 120 120 70.868 44.681 22.565 35.872 39.607 20.479 54.514 34.37 17.358 31.528 36.29 18.764 30 5.728
248 120 128 71.539 44.897 26.069 35.955 40.075 17.224 55.03 34.536 20.053 31.604 36.719 15.782 30 5.681
248 120 136 72.32 45.149 30.143 36.052 40.613 13.803 55.63 34.73 23.187 31.693 37.213 12.647 30 5.648
248 120 144 73.118 45.407 34.312 36.151 41.159 10.622 56.245 34.928 26.394 31.784 37.713 9.733 30 5.634
248 120 152 73.926 45.667 38.529 36.25 41.706 7.67 56.866 35.129 29.638 31.875 38.213 7.028 30 5.635
248 120 160 74.752 45.934 42.844 36.352 42.26 4.877 57.502 35.334 32.957 31.968 38.721 4.468 30 5.649
248 120 168 75.606 46.209 47.303 36.456 42.826 2.192 58.159 35.546 36.387 32.064 39.24 2.009 30 5.674
248 120 176 76.492 46.495 51.929 36.564 43.407 -0.41 58.84 35.765 39.945 32.163 39.772 -0.375 30 5.709
248 120 184 77.425 46.796 56.798 36.677 44.012 -2.976 59.558 35.997 43.691 32.266 40.327 -2.726 30 5.754
248 120 192 78.453 47.128 62.169 36.802 44.672 -5.629 60.349 36.252 47.822 32.38 40.931 -5.158 30 5.811
248 120 200 79.813 47.566 69.269 36.965 45.532 -8.896 61.395 36.589 53.284 32.53 41.719 -8.151 30 5.896
248 120 208 81.293 48.044 76.995 37.141 46.453 -12.186 62.533 36.957 59.227 32.691 42.563 -11.166 30 5.998
248 120 216 82.888 48.558 85.322 37.33 47.428 -15.476 63.76 37.352 65.632 32.865 43.457 -14.18 30 6.115
248 120 224 84.557 49.097 94.037 37.527 48.431 -18.677 65.044 37.767 72.336 33.045 44.375 -17.113 30 6.244
248 120 232 86.089 49.591 102.035 37.706 49.335 -21.429 66.222 38.147 78.488 33.209 45.204 -19.634 30 6.365
248 120 240 87.608 50.08 109.964 37.882 50.217 -24.005 67.391 38.523 84.588 33.37 46.012 -21.995 30 6.487
248 120 248 89.473 50.682 119.702 38.097 51.282 -26.989 68.825 38.986 92.079 33.567 46.987 -24.729 30 6.639
248 128 0 67.615 45.803 1.142 36.302 33.66 64.671 52.011 35.233 0.878 31.922 30.842 59.256 30 7.514
248 128 8 67.632 45.808 1.23 36.304 33.673 64.035 52.024 35.237 0.946 31.924 30.853 58.672 30 7.476
248 128 16 67.66 45.817 1.377 36.308 33.694 63.036 52.046 35.244 1.059 31.927 30.873 57.757 30 7.417
248 128 24 67.724 45.838 1.71 36.315 33.742 61.02 52.095 35.26 1.315 31.935 30.916 55.91 30 7.3
248 128 32 67.815 45.868 2.189 36.327 33.81 58.535 52.166 35.283 1.684 31.945 30.979 53.634 30 7.158
248 128 40 67.925 45.903 2.759 36.34 33.892 56.016 52.25 35.31 2.123 31.957 31.054 51.325 30 7.019
248 128 48 68.07 45.95 3.517 36.358 34.0 53.162 52.361 35.346 2.706 31.973 31.153 48.71 30 6.866
248 128 56 68.261 46.011 4.514 36.381 34.141 49.986 52.508 35.393 3.472 31.995 31.282 45.8 30 6.703
248 128 64 68.503 46.089 5.777 36.411 34.321 46.578 52.694 35.453 4.444 32.022 31.447 42.678 30 6.537
248 128 72 68.78 46.179 7.225 36.445 34.525 43.248 52.908 35.522 5.558 32.053 31.634 39.626 30 6.384
248 128 80 69.118 46.288 8.992 36.486 34.774 39.752 53.168 35.606 6.917 32.091 31.862 36.423 30 6.235
248 128 88 69.524 46.419 11.11 36.535 35.071 36.129 53.48 35.707 8.546 32.136 32.134 33.104 30 6.094
248 128 96 69.996 46.571 13.575 36.593 35.414 32.467 53.843 35.824 10.443 32.189 32.448 29.748 30 5.965
248 128 104 70.529 46.743 16.355 36.657 35.798 28.849 54.253 35.956 12.581 32.248 32.801 26.433 30 5.854
248 128 112 71.118 46.933 19.434 36.729 36.221 25.306 54.706 36.102 14.949 32.313 33.188 23.187 30 5.761
248 128 120 71.747 47.136 22.718 36.805 36.669 21.933 55.19 36.258 17.475 32.383 33.598 20.096 30 5.688
248 128 128 72.418 47.352 26.221 36.885 37.142 18.687 55.706 36.425 20.17 32.457 34.032 17.123 30 5.633
248 128 136 73.199 47.604 30.295 36.979 37.688 15.274 56.307 36.618 23.304 32.542 34.532 13.995 30 5.593
248 128 144 73.997 47.862 34.465 37.074 38.241 12.097 56.921 36.817 26.511 32.63 35.038 11.084 30 5.571
248 128 152 74.805 48.122 38.682 37.17 38.794 9.148 57.542 37.017 29.755 32.718 35.546 8.382 30 5.565
248 128 160 75.631 48.389 42.997 37.268 39.355 6.356 58.178 37.222 33.074 32.808 36.06 5.824 30 5.572
248 128 168 76.485 48.664 47.455 37.369 39.929 3.672 58.835 37.434 36.504 32.9 36.585 3.364 30 5.59
248 128 176 77.371 48.95 52.081 37.474 40.518 1.069 59.516 37.654 40.063 32.996 37.125 0.98 30 5.619
248 128 184 78.304 49.251 56.951 37.583 41.131 -1.498 60.234 37.885 43.808 33.096 37.687 -1.373 30 5.658
248 128 192 79.333 49.583 62.321 37.703 41.8 -4.154 61.025 38.14 47.939 33.206 38.3 -3.806 30 5.709
248 128 200 80.693 50.021 69.421 37.861 42.672 -7.424 62.071 38.478 53.401 33.351 39.099 -6.803 30 5.788
248 128 208 82.172 50.499 77.147 38.032 43.606 -10.72 63.209 38.845 59.344 33.507 39.954 -9.822 30 5.883
248 128 216 83.767 51.013 85.474 38.214 44.595 -14.015 64.436 39.241 65.749 33.675 40.861 -12.842 30 5.994
248 128 224 85.436 51.551 94.189 38.405 45.612 -17.223 65.72 39.655 72.453 33.849 41.792 -15.781 30 6.118
248 128 232 86.968 52.046 102.187 38.578 46.529 -19.982 66.899 40.035 78.605 34.007 42.633 -18.309 30 6.235
248 128 240 88.487 52.535 110.116 38.749 47.424 -22.565 68.067 40.412 84.705 34.164 43.453 -20.676 30 6.353
248 128 248 90.352 53.137 119.855 38.957 48.504 -25.557 69.502 40.875 92.196 34.355 44.443 -23.417 30 6.501
248 136 0 68.621 48.614 1.316 37.351 30.419 65.241 52.786 37.395 1.013 32.883 27.872 59.778 30 7.503
248 136 8 68.638 48.619 1.405 37.353 30.432 64.661 52.799 37.399 1.08 32.885 27.884 59.246 30 7.468
248 136 16 68.666 48.628 1.552 37.356 30.453 63.743 52.82 37.406 1.194 32.888 27.903 58.405 30 7.413
248 136 24 68.73 48.649 1.884 37.364 30.502 61.867 52.869 37.422 1.449 32.895 27.947 56.686 30 7.303
248 136 32 68.822 48.678 2.363 37.375 30.571 59.521 52.94 37.445 1.818 32.905 28.011 54.537 30 7.168
248 136 40 68.931 48.714 2.934 37.387 30.653 57.115 53.024 37.472 2.257 32.917 28.086 52.332 30 7.032
248 136 48 69.076 48.761 3.692 37.404 30.762 54.362 53.136 37.508 2.84 32.932 28.186 49.81 30 6.882
248 136 56 69.267 48.822 4.688 37.427 30.906 51.276 53.282 37.555 3.606 32.953 28.318 46.982 30 6.719
248 136 64 69.509 48.9 5.952 37.455 31.087 47.943 53.469 37.616 4.578 32.979 28.484 43.928 30 6.552
248 136 72 69.787 48.99 7.4 37.488 31.294 44.67 53.682 37.684 5.692 33.009 28.673 40.929 30 6.397
248 136 80 70.125 49.099 9.166 37.528 31.545 41.221 53.942 37.768 7.051 33.045 28.904 37.769 30 6.244
248 136 88 70.531 49.23 11.285 37.575 31.845 37.638 54.254 37.869 8.68 33.089 29.178 34.487 30 6.097
248 136 96 71.003 49.382 13.75 37.63 32.192 34.007 54.618 37.986 10.577 33.139 29.497 31.159 30 5.962
248 136 104 71.535 49.554 16.529 37.692 32.581 30.414 55.027 38.118 12.715 33.196 29.853 27.867 30 5.843
248 136 112 72.125 49.744 19.609 37.761 33.009 26.89 55.481 38.265 15.084 33.259 30.245 24.639 30 5.743
248 136 120 72.754 49.947 22.892 37.834 33.462 23.531 55.965 38.421 17.609 33.326 30.66 21.561 30 5.662
248 136 128 73.425 50.163 26.396 37.912 33.941 20.297 56.481 38.587 20.305 33.397 31.099 18.597 30 5.599
248 136 136 74.205 50.415 30.47 38.002 34.493 16.891 57.081 38.781 23.438 33.48 31.605 15.477 30 5.549
248 136 144 75.004 50.672 34.639 38.094 35.052 13.721 57.695 38.979 26.645 33.564 32.117 12.572 30 5.519
248 136 152 75.812 50.933 38.856 38.186 35.613 10.775 58.317 39.179 29.889 33.649 32.631 9.873 30 5.504
248 136 160 76.638 51.2 43.171 38.28 36.181 7.985 58.952 39.384 33.209 33.735 33.151 7.317 30 5.503
248 136 168 77.492 51.475 47.63 38.378 36.762 5.302 59.609 39.596 36.638 33.824 33.683 4.858 30 5.514
248 136 176 78.378 51.761 52.256 38.478 37.358 2.699 60.291 39.816 40.197 33.916 34.23 2.473 30 5.536
248 136 184 79.311 52.062 57.125 38.583 37.979 0.131 61.008 40.047 43.942 34.013 34.799 0.12 30 5.568
248 136 192 80.339 52.393 62.496 38.699 38.657 -2.527 61.799 40.303 48.074 34.119 35.42 -2.315 30 5.613
248 136 200 81.699 52.832 69.596 38.851 39.541 -5.801 62.845 40.64 53.535 34.258 36.229 -5.315 30 5.683
248 136 208 83.179 53.309 77.321 39.016 40.487 -9.101 63.984 41.007 59.478 34.409 37.096 -8.339 30 5.771
248 136 216 84.774 53.824 85.649 39.192 41.49 -12.402 65.211 41.403 65.884 34.571 38.015 -11.364 30 5.875
248 136 224 86.443 54.362 94.364 39.376 42.521 -15.617 66.495 41.817 72.588 34.739 38.96 -14.309 30 5.991
248 136 232 87.975 54.856 102.362 39.543 43.451 -18.383 67.673 42.197 78.74 34.892 39.813 -16.843 30 6.103
248 136 240 89.494 55.346 110.291 39.708 44.359 -20.973 68.841 42.574 84.839 35.043 40.645 -19.217 30 6.216
248 136 248 91.359 55.948 120.029 39.909 45.455 -23.974 70.276 43.037 92.33 35.227 41.649 -21.966 30 6.359
248 144 0 69.655 51.499 1.495 38.386 27.257 65.864 53.581 39.615 1.15 33.832 24.975 60.349 30 7.508
248 144 8 69.672 51.505 1.584 38.388 27.27 65.33 53.594 39.619 1.218 33.834 24.987 59.859 30 7.476
248 144 16 69.7 51.514 1.731 38.391 27.292 64.48 53.615 39.626 1.331 33.837 25.006 59.08 30 7.424
248 144 24 69.763 51.534 2.063 38.399 27.34 62.725 53.664 39.642 1.587 33.843 25.051 57.472 30 7.32
248 144 32 69.855 51.564 2.543 38.409 27.41 60.504 53.735 39.665 1.956 33.853 25.115 55.437 30 7.19
248 144 40 69.964 51.599 3.113 38.421 27.493 58.201 53.819 39.692 2.395 33.864 25.191 53.327 30 7.058
248 144 48 70.11 51.646 3.871 38.438 27.603 55.544 53.931 39.728 2.978 33.879 25.292 50.892 30 6.911
248 144 56 70.3 51.708 4.867 38.459 27.748 52.542 54.077 39.775 3.744 33.899 25.424 48.142 30 6.749
248 144 64 70.543 51.786 6.131 38.487 27.931 49.282 54.263 39.835 4.716 33.924 25.592 45.155 30 6.582
248 144 72 70.82 51.875 7.579 38.518 28.139 46.065 54.477 39.904 5.83 33.953 25.783 42.208 30 6.425
248 144 80 71.158 51.984 9.345 38.556 28.393 42.664 54.737 39.988 7.189 33.988 26.015 39.092 30 6.268
248 144 88 71.564 52.115 11.464 38.602 28.696 39.121 55.049 40.089 8.818 34.03 26.293 35.845 30 6.117
248 144 96 72.036 52.267 13.929 38.655 29.046 35.521 55.412 40.206 10.715 34.078 26.614 32.547 30 5.976
248 144 104 72.568 52.439 16.709 38.715 29.439 31.954 55.822 40.338 12.853 34.133 26.974 29.278 30 5.851
248 144 112 73.158 52.629 19.788 38.781 29.871 28.449 56.276 40.484 15.221 34.194 27.369 26.067 30 5.742
248 144 120 73.787 52.832 23.071 38.851 30.328 25.105 56.759 40.64 17.747 34.258 27.788 23.003 30 5.654
248 144 128 74.458 53.049 26.575 38.926 30.812 21.882 57.276 40.807 20.442 34.327 28.231 20.049 30 5.583
248 144 136 75.239 53.3 30.649 39.013 31.369 18.486 57.876 41.0 23.576 34.406 28.742 16.938 30 5.524
248 144 144 76.037 53.558 34.818 39.101 31.934 15.322 58.49 41.198 26.783 34.487 29.26 14.039 30 5.485
248 144 152 76.845 53.818 39.035 39.191 32.501 12.38 59.111 41.399 30.027 34.569 29.779 11.344 30 5.463
248 144 160 77.671 54.085 43.35 39.282 33.074 9.593 59.747 41.604 33.346 34.652 30.305 8.79 30 5.454
248 144 168 78.525 54.361 47.809 39.375 33.661 6.911 60.404 41.816 36.776 34.738 30.843 6.333 30 5.457
248 144 176 79.411 54.646 52.435 39.472 34.264 4.309 61.086 42.036 40.335 34.827 31.395 3.948 30 5.472
248 144 184 80.344 54.947 57.304 39.574 34.892 1.741 61.803 42.267 44.08 34.92 31.97 1.595 30 5.497
248 144 192 81.373 55.279 62.675 39.685 35.577 -0.919 62.594 42.522 48.211 35.022 32.598 -0.842 30 5.534
248 144 200 82.732 55.718 69.775 39.832 36.471 -4.195 63.64 42.86 53.673 35.157 33.417 -3.844 30 5.596
248 144 208 84.212 56.195 77.501 39.991 37.428 -7.5 64.779 43.227 59.616 35.303 34.294 -6.872 30 5.675
248 144 216 85.807 56.709 85.828 40.162 38.443 -10.806 66.005 43.623 66.021 35.459 35.224 -9.901 30 5.771
248 144 224 87.476 57.248 94.543 40.339 39.486 -14.027 67.289 44.037 72.725 35.621 36.18 -12.853 30 5.88
248 144 232 89.008 57.742 102.541 40.5 40.428 -16.799 68.468 44.417 78.878 35.769 37.043 -15.392 30 5.985
248 144 240 90.527 58.232 110.47 40.66 41.347 -19.395 69.636 44.794 84.977 35.915 37.885 -17.771 30 6.094
248 144 248 92.392 58.833 120.208 40.854 42.457 -22.404 71.071 45.256 92.468 36.093 38.902 -20.528 30 6.231
248 152 0 70.7 54.419 1.677 39.395 24.212 66.519 54.385 41.86 1.29 34.756 22.184 60.949 30 7.527
248 152 8 70.717 54.424 1.765 39.397 24.224 66.023 54.398 41.865 1.358 34.758 22.196 60.494 30 7.497
248 152 16 70.745 54.433 1.912 39.4 24.246 65.23 54.419 41.872 1.471 34.761 22.216 59.768 30 7.449
248 152 24 70.809 54.454 2.245 39.407 24.295 63.579 54.468 41.887 1.727 34.767 22.261 58.255 30 7.349
248 152 32 70.901 54.483 2.724 39.417 24.365 61.468 54.539 41.91 2.095 34.776 22.325 56.321 30 7.224
248 152 40 71.01 54.518 3.294 39.429 24.449 59.259 54.623 41.937 2.534 34.787 22.402 54.297 30 7.097
248 152 48 71.155 54.565 4.052 39.445 24.56 56.691 54.735 41.973 3.117 34.802 22.503 51.944 30 6.951
248 152 56 71.346 54.627 5.048 39.466 24.706 53.77 54.881 42.021 3.883 34.821 22.637 49.267 30 6.792
248 152 64 71.588 54.705 6.312 39.492 24.89 50.579 55.068 42.081 4.856 34.845 22.805 46.343 30 6.624
248 152 72 71.865 54.794 7.76 39.522 25.1 47.417 55.281 42.15 5.969 34.873 22.998 43.447 30 6.465
248 152 80 72.204 54.904 9.527 39.559 25.355 44.063 55.541 42.233 7.328 34.907 23.232 40.373 30 6.306
248 152 88 72.609 55.034 11.645 39.603 25.66 40.558 55.853 42.334 8.958 34.947 23.512 37.162 30 6.151
248 152 96 73.082 55.187 14.11 39.654 26.013 36.991 56.217 42.451 10.854 34.994 23.835 33.893 30 6.005
248 152 104 73.614 55.358 16.89 39.712 26.409 33.448 56.626 42.583 12.992 35.047 24.198 30.647 30 5.874
248 152 112 74.204 55.549 19.969 39.776 26.844 29.963 57.08 42.73 15.361 35.105 24.596 27.454 30 5.759
248 152 120 74.833 55.752 23.253 39.844 27.305 26.634 57.564 42.886 17.887 35.167 25.018 24.404 30 5.663
248 152 128 75.504 55.968 26.756 39.916 27.792 23.423 58.08 43.052 20.582 35.233 25.465 21.461 30 5.585
248 152 136 76.284 56.22 30.83 40.0 28.355 20.036 58.68 43.246 23.716 35.31 25.98 18.359 30 5.518
248 152 144 77.083 56.477 34.999 40.085 28.924 16.879 59.294 43.444 26.923 35.388 26.502 15.466 30 5.47
248 152 152 77.89 56.738 39.217 40.171 29.495 13.943 59.916 43.644 30.167 35.467 27.025 12.775 30 5.44
248 152 160 78.717 57.004 43.532 40.259 30.074 11.159 60.551 43.85 33.486 35.548 27.556 10.224 30 5.423
248 152 168 79.571 57.28 47.99 40.349 30.666 8.479 61.208 44.061 36.915 35.631 28.098 7.769 30 5.419
248 152 176 80.457 57.566 52.616 40.443 31.275 5.878 61.89 44.281 40.474 35.716 28.656 5.386 30 5.426
248 152 184 81.389 57.866 57.486 40.541 31.908 3.309 62.607 44.513 44.22 35.806 29.236 3.032 30 5.444
248 152 192 82.418 58.198 62.856 40.649 32.6 0.649 63.398 44.768 48.351 35.905 29.87 0.595 30 5.473
248 152 200 83.778 58.637 69.956 40.791 33.502 -2.63 64.445 45.105 53.812 36.035 30.696 -2.409 30 5.526
248 152 208 85.258 59.114 77.682 40.945 34.468 -5.937 65.583 45.472 59.755 36.176 31.582 -5.44 30 5.596
248 152 216 86.853 59.629 86.009 41.109 35.493 -9.248 66.81 45.868 66.161 36.327 32.521 -8.474 30 5.684
248 152 224 88.522 60.167 94.724 41.281 36.547 -12.474 68.094 46.282 72.865 36.484 33.487 -11.43 30 5.785
248 152 232 90.054 60.661 102.722 41.437 37.499 -15.251 69.272 46.662 79.017 36.627 34.359 -13.974 30 5.884
248 152 240 91.572 61.151 110.651 41.591 38.428 -17.853 70.44 47.039 85.116 36.769 35.21 -16.358 30 5.987
248 152 248 93.438 61.753 120.39 41.779 39.55 -20.869 71.875 47.502 92.607 36.941 36.238 -19.122 30 6.118
248 160 0 71.758 57.373 1.86 40.38 21.271 67.197 55.199 44.133 1.431 35.659 19.49 61.57 30 7.558
248 160 8 71.775 57.379 1.948 40.382 21.284 66.733 55.212 44.137 1.499 35.66 19.502 61.145 30 7.53
248 160 16 71.803 57.388 2.096 40.385 21.306 65.989 55.233 44.144 1.612 35.663 19.522 60.463 30 7.484
248 160 24 71.867 57.408 2.428 40.391 21.355 64.429 55.282 44.16 1.868 35.669 19.567 59.034 30 7.39
248 160 32 71.959 57.438 2.907 40.401 21.426 62.417 55.353 44.183 2.236 35.678 19.632 57.19 30 7.269
248 160 40 72.068 57.473 3.478 40.413 21.51 60.294 55.437 44.21 2.675 35.689 19.709 55.245 30 7.145
248 160 48 72.213 57.52 4.236 40.428 21.622 57.808 55.549 44.246 3.258 35.703 19.811 52.967 30 7.003
248 160 56 72.404 57.582 5.232 40.448 21.768 54.963 55.695 44.294 4.024 35.721 19.945 50.36 30 6.845
248 160 64 72.646 57.66 6.496 40.474 21.953 51.839 55.882 44.354 4.997 35.745 20.115 47.498 30 6.677
248 160 72 72.923 57.749 7.944 40.503 22.165 48.73 56.095 44.422 6.111 35.771 20.309 44.65 30 6.518
248 160 80 73.262 57.858 9.71 40.538 22.422 45.422 56.355 44.506 7.469 35.804 20.544 41.618 30 6.357
248 160 88 73.667 57.989 11.828 40.581 22.728 41.955 56.667 44.607 9.099 35.843 20.825 38.442 30 6.198
248 160 96 74.14 58.141 14.294 40.63 23.084 38.419 57.031 44.724 10.995 35.888 21.151 35.202 30 6.048
248 160 104 74.672 58.313 17.073 40.686 23.481 34.901 57.44 44.856 13.133 35.939 21.515 31.979 30 5.911
248 160 112 75.262 58.503 20.152 40.748 23.919 31.437 57.894 45.003 15.502 35.996 21.916 28.804 30 5.79
248 160 120 75.891 58.706 23.436 40.813 24.383 28.123 58.377 45.159 18.028 36.056 22.341 25.768 30 5.688
248 160 128 76.562 58.923 26.94 40.883 24.874 24.924 58.894 45.325 20.723 36.12 22.791 22.837 30 5.602
248 160 136 77.342 59.174 31.014 40.964 25.439 21.548 59.494 45.519 23.857 36.194 23.309 19.743 30 5.527
248 160 144 78.141 59.432 35.183 41.046 26.013 18.398 60.108 45.717 27.064 36.269 23.835 16.857 30 5.472
248 160 152 78.948 59.693 39.4 41.13 26.588 15.466 60.729 45.917 30.308 36.346 24.361 14.171 30 5.433
248 160 160 79.775 59.959 43.715 41.215 27.17 12.686 61.365 46.122 33.627 36.423 24.895 11.624 30 5.409
248 160 168 80.629 60.235 48.174 41.302 27.767 10.009 62.022 46.334 37.057 36.504 25.442 9.171 30 5.398
248 160 176 81.515 60.52 52.8 41.393 28.38 7.409 62.704 46.554 40.615 36.586 26.003 6.789 30 5.397
248 160 184 82.447 60.821 57.669 41.487 29.018 4.841 63.421 46.786 44.361 36.673 26.588 4.435 30 5.408
248 160 192 83.476 61.153 63.039 41.592 29.715 2.181 64.212 47.041 48.492 36.769 27.226 1.998 30 5.43
248 160 200 84.836 61.592 70.14 41.729 30.624 -1.1 65.258 47.378 53.953 36.895 28.059 -1.007 30 5.473
248 160 208 86.316 62.069 77.865 41.878 31.598 -4.41 66.397 47.745 59.896 37.031 28.952 -4.041 30 5.534
248 160 216 87.911 62.583 86.192 42.037 32.632 -7.725 67.624 48.141 66.302 37.177 29.899 -7.078 30 5.613
248 160 224 89.58 63.122 94.908 42.203 33.695 -10.955 68.908 48.555 73.006 37.329 30.873 -10.038 30 5.706
248 160 232 91.112 63.616 102.905 42.355 34.655 -13.737 70.086 48.935 79.158 37.468 31.753 -12.586 30 5.799
248 160 240 92.63 64.106 110.834 42.504 35.592 -16.344 71.254 49.312 85.257 37.605 32.612 -14.975 30 5.896
248 160 248 94.496 64.707 120.573 42.687 36.724 -19.366 72.689 49.775 92.749 37.772 33.649 -17.745 30 6.02
248 168 0 72.853 60.43 2.05 41.364 18.368 67.905 56.041 46.484 1.577 36.56 16.829 62.219 30 7.601
248 168 8 72.87 60.435 2.138 41.366 18.381 67.47 56.054 46.488 1.645 36.562 16.841 61.82 30 7.574
248 168 16 72.898 60.444 2.285 41.368 18.403 66.769 56.075 46.495 1.758 36.564 16.861 61.178 30 7.531
248 168 24 72.962 60.465 2.618 41.375 18.452 65.292 56.124 46.511 2.014 36.57 16.907 59.824 30 7.441
248 168 32 73.053 60.494 3.097 41.384 18.523 63.37 56.195 46.534 2.382 36.579 16.972 58.064 30 7.325
248 168 40 73.163 60.53 3.667 41.395 18.607 61.328 56.279 46.561 2.821 36.589 17.049 56.192 30 7.204
248 168 48 73.308 60.576 4.426 41.41 18.719 58.92 56.391 46.597 3.404 36.603 17.152 53.987 30 7.065
248 168 56 73.499 60.638 5.422 41.43 18.866 56.149 56.537 46.645 4.17 36.621 17.286 51.447 30 6.909
248 168 64 73.741 60.716 6.685 41.454 19.052 53.09 56.724 46.705 5.143 36.643 17.457 48.645 30 6.742
248 168 72 74.018 60.805 8.133 41.483 19.265 50.035 56.937 46.773 6.257 36.669 17.651 45.845 30 6.582
248 168 80 74.356 60.915 9.9 41.517 19.523 46.772 57.197 46.857 7.615 36.7 17.888 42.855 30 6.42
248 168 88 74.762 61.045 12.018 41.558 19.831 43.344 57.509 46.958 9.245 36.738 18.17 39.715 30 6.258
248 168 96 75.234 61.198 14.483 41.606 20.188 39.84 57.872 47.075 11.141 36.782 18.497 36.504 30 6.104
